BAJIO,QUERETARO,AMEALCO,293,CERRO COLORADO,GUANAJUATO,CORONEO,CERRO COLORADO,NO,SI,NO,NO,SI,20.23132833,-100.352195
BAJIO,QUERETARO,AMEALCO,69,CERRO PRIETO PONIENTE,GUANAJUATO,CORONEO,CERRO PRIETO PONIENTE,SI,SI,NO,NO,SI,20.21997,-100.4055167
BAJIO,QUERETARO,AMEALCO,322,EL PUERTECITO,GUANAJUATO,CORONEO,EL PUERTECITO,NO,SI,NO,NO,SI,20.16654667,-100.3888583
BAJIO,QUERETARO,AMEALCO,230,EL SAUZ CEBOLLETAS,GUANAJUATO,CORONEO,EL SAUZ DE CEBOLLETAS,SI,SI,NO,NO,SI,20.278135,-100.3561983
BAJIO,QUERETARO,AMEALCO,331,LA LUZ,MICHOACAN DE OCAMPO,EPITACIO HUERTA,LA LUZ,NO,SI,NO,NO,SI,20.27153667,-100.310845
BAJIO,QUERETARO,AMEALCO,266,SAN ANTONIO MOLINOS,MICHOACAN DE OCAMPO,EPITACIO HUERTA,SAN ANTONIO MOLINOS,NO,SI,NO,NO,SI,20.07288167,-100.2167667
BAJIO,QUERETARO,AMEALCO,188,AMEALCO,QUERETARO,AMEALCO DE BONFIL,AMEALCO DE BONFIL,NO,SI,SI,NO,SI,20.18941833,-100.1456
BAJIO,QUERETARO,AMEALCO,348,EL APARTADERO,QUERETARO,AMEALCO DE BONFIL,EL APARTADERO,NO,NO,SI,NO,SI,20.15284667,-100.0531983
BAJIO,QUERETARO,AMEALCO,341,EL ASERRIN (OJO DE AGUA DEL HORNITO),QUERETARO,AMEALCO DE BONFIL,EL ASERRIN (OJO DE AGUA DEL HORNITO),NO,NO,SI,NO,SI,20.30292833,-100.22203
BAJIO,QUERETARO,AMEALCO,339,EL BATAN,QUERETARO,AMEALCO DE BONFIL,EL BATAN,NO,NO,SI,NO,SI,20.31535667,-100.2037417
BAJIO,QUERETARO,AMEALCO,269,EL CAPULIN,QUERETARO,AMEALCO DE BONFIL,EL CAPULIN,NO,SI,SI,NO,SI,20.117795,-100.041035
BAJIO,QUERETARO,AMEALCO,314,CHITEJE DE LA CRUZ,QUERETARO,AMEALCO DE BONFIL,CHITEJE DE LA CRUZ,NO,SI,SI,NO,SI,20.15546167,-100.152195
BAJIO,QUERETARO,AMEALCO,319,HACIENDA BLANCA,QUERETARO,AMEALCO DE BONFIL,HACIENDA BLANCA,NO,SI,SI,NO,SI,20.263885,-100.1039133
BAJIO,QUERETARO,AMEALCO,182,EL LINDERO,QUERETARO,AMEALCO DE BONFIL,EL LINDERO,NO,SI,SI,NO,SI,20.10127,-100.1335267
BAJIO,QUERETARO,AMEALCO,225,LOMA LINDA,QUERETARO,AMEALCO DE BONFIL,LOMA LINDA,SI,SI,SI,NO,SI,20.08262,-100.0684183
BAJIO,QUERETARO,AMEALCO,84,LA MANZANA,QUERETARO,AMEALCO DE BONFIL,LA MANZANA,NO,SI,SI,NO,SI,20.10680667,-100.07022
BAJIO,QUERETARO,AMEALCO,227,MESILLAS,QUERETARO,AMEALCO DE BONFIL,MESILLAS,NO,SI,SI,NO,SI,20.12897,-100.005865
BAJIO,QUERETARO,AMEALCO,279,EL PICACHO,QUERETARO,AMEALCO DE BONFIL,EL PICACHO,NO,SI,SI,NO,SI,20.10723167,-100.114425
BAJIO,QUERETARO,AMEALCO,298,EL PICACHO II,QUERETARO,AMEALCO DE BONFIL,EL PICACHO,NO,SI,SI,NO,SI,20.11373333,-100.1133083
BAJIO,QUERETARO,AMEALCO,162,LA PIEDAD,QUERETARO,AMEALCO DE BONFIL,JACAL DE LA PIEDAD,NO,SI,SI,NO,SI,20.09828167,-100.031555
BAJIO,QUERETARO,AMEALCO,189,SAN JOSE ITHO,QUERETARO,AMEALCO DE BONFIL,SAN JOSE ITHO,NO,SI,SI,NO,SI,20.16013833,-100.1204217
BAJIO,QUERETARO,AMEALCO,219,SAN JUAN DEHEDO,QUERETARO,AMEALCO DE BONFIL,SAN JUAN DEHEDO,NO,SI,SI,NO,SI,20.18263833,-100.1673367
BAJIO,QUERETARO,AMEALCO,5,SAN PABLO,QUERETARO,AMEALCO DE BONFIL,SAN PABLO,NO,SI,SI,NO,SI,20.08859167,-99.97749667
BAJIO,QUERETARO,AMEALCO,337,EL SAUCITO,QUERETARO,AMEALCO DE BONFIL,EL SAUCITO,NO,SI,SI,NO,SI,20.19639167,-100.0042467
BAJIO,QUERETARO,AMEALCO,170,TENASDA,QUERETARO,AMEALCO DE BONFIL,TENASDA (BARRIO DE SAN ILDEFONSO),NO,SI,SI,NO,SI,20.11632667,-99.96759833
BAJIO,QUERETARO,AMEALCO,186,EL TERRERO,QUERETARO,AMEALCO DE BONFIL,GUADALUPE EL TERRERO,NO,SI,SI,NO,SI,20.11121333,-100.1444133
BAJIO,QUERETARO,AMEALCO,285,LA CHARRASCA,QUERETARO,AMEALCO DE BONFIL,SAN NICOLAS DE LA TORRE,NO,SI,SI,NO,SI,20.08059667,-100.0825
BAJIO,QUERETARO,AMEALCO,55,LA TORRE,QUERETARO,AMEALCO DE BONFIL,SAN NICOLAS DE LA TORRE,NO,SI,SI,NO,SI,20.0789,-100.10139
BAJIO,QUERETARO,AMEALCO,324,EL GRANJENO,QUERETARO,AMEALCO DE BONFIL,EL GRANJENO,NO,SI,SI,NO,SI,20.313905,-100.148105
BAJIO,QUERETARO,AMEALCO,317,LA PINI,QUERETARO,AMEALCO DE BONFIL,LA PINI,NO,SI,SI,NO,SI,20.11142333,-99.98590833
BAJIO,QUERETARO,AMEALCO,349,LOS ARBOLES,QUERETARO,AMEALCO DE BONFIL,LOS ARBOLES,NO,NO,SI,NO,SI,20.052565,-100.1270017
BAJIO,QUERETARO,AMEALCO,350,RINCON DE AGUA BUENA,QUERETARO,AMEALCO DE BONFIL,EL RINCON DE AGUA BUENA (SAN MIGUEL TLAXCALTEPEC),NO,NO,SI,NO,SI,20.14696667,-100.1238267
BAJIO,QUERETARO,AMEALCO,221,SAN VICENTE,QUERETARO,COLON,SAN VICENTE EL ALTO (SAN VICENTE),NO,NO,NO,NO,SI,20.56820333,-100.16347
BAJIO,QUERETARO,AMEALCO,248,HUIMILPAN,QUERETARO,HUIMILPAN,HUIMILPAN,NO,SI,NO,NO,SI,20.37582667,-100.2767533
BAJIO,QUERETARO,AMEALCO,210,BUENAVISTA,QUERETARO,HUIMILPAN,BUENAVISTA,NO,SI,NO,NO,SI,20.389135,-100.3729933
BAJIO,QUERETARO,AMEALCO,38,HUITRON,QUERETARO,HUIMILPAN,HUITRON,NO,SI,NO,NO,SI,20.37407833,-100.360675
BAJIO,QUERETARO,AMEALCO,133,LA CEJA DE BRAVO,QUERETARO,HUIMILPAN,CEJA DE BRAVO,NO,SI,NO,NO,SI,20.380085,-100.3915017
BAJIO,QUERETARO,AMEALCO,278,LOS CUES,QUERETARO,HUIMILPAN,LOS CUES,NO,SI,NO,NO,SI,20.50419167,-100.264685
BAJIO,QUERETARO,AMEALCO,267,EL GRANJENO,QUERETARO,HUIMILPAN,EL GRANJENO,NO,SI,NO,NO,SI,20.42262,-100.3228517
BAJIO,QUERETARO,AMEALCO,292,NEVERIAS,QUERETARO,HUIMILPAN,NEVERIA II,NO,SI,NO,NO,SI,20.32456167,-100.2720533
BAJIO,QUERETARO,AMEALCO,328,LA NORIA,QUERETARO,HUIMILPAN,LA NORIA,NO,SI,NO,NO,SI,20.51259833,-100.3446833
BAJIO,QUERETARO,ESTACION CORRALEJO,281,SAN FRANSISCO DE HORTA,GUANAJUATO,ABASOLO,SAN FRANCISCO DE HORTA (EL ALACRAN),NO,SI,NO,NO,SI,20.57650667,-101.5541567
BAJIO,QUERETARO,ESTACION CORRALEJO,352,ALTO DE SAN JOSE DE GONZALEZ,GUANAJUATO,ABASOLO,ALTO DE SAN JOSE DE GONZALEZ,NO,SI,NO,NO,SI,20.57829167,-101.5359333
BAJIO,QUERETARO,ESTACION CORRALEJO,36,LA CARROZA,GUANAJUATO,ABASOLO,LA CARROZA,NO,SI,NO,NO,SI,20.566565,-101.591805
BAJIO,QUERETARO,ESTACION CORRALEJO,224,CERRITO DE ACEVES,GUANAJUATO,ABASOLO,CERRITOS DE ACEVES,SI,SI,NO,NO,SI,20.32807333,-101.6174033
BAJIO,QUERETARO,ESTACION CORRALEJO,289,COL. EMILIANO ZAPATA,GUANAJUATO,ABASOLO,EMILIANO ZAPATA (LA COLONIA),NO,SI,NO,NO,SI,20.41853,-101.5531433
BAJIO,QUERETARO,ESTACION CORRALEJO,190,LA FLORIDA DE GONZALEZ,GUANAJUATO,ABASOLO,LA FLORIDA DE GONZALEZ,NO,SI,NO,NO,SI,20.57073333,-101.569505
BAJIO,QUERETARO,ESTACION CORRALEJO,284,GOMEZ DE OROZCO,GUANAJUATO,ABASOLO,GOMEZ DE OROZCO,NO,SI,NO,NO,SI,20.511445,-101.5223933
BAJIO,QUERETARO,ESTACION CORRALEJO,249,GLORIA GUTIERREZ DELGADO,GUANAJUATO,ABASOLO,HUITZATARITO,NO,SI,NO,NO,SI,20.49775833,-101.564595
BAJIO,QUERETARO,ESTACION CORRALEJO,272,JOYA DE CALVILLO,GUANAJUATO,ABASOLO,LA JOYA DE CALVILLO,NO,SI,NO,NO,SI,20.74772333,-101.6068633
BAJIO,QUERETARO,ESTACION CORRALEJO,143,LAS MASAS (LA LUZ MASAS),GUANAJUATO,ABASOLO,LAS MASAS (LA LUZ MASAS),NO,SI,NO,NO,SI,20.599025,-101.5431
BAJIO,QUERETARO,ESTACION CORRALEJO,273,OJO DE AGUA DE HUANUMO,GUANAJUATO,ABASOLO,OJO DE AGUA DE HUANUMO (EL TORREON),NO,SI,NO,NO,SI,20.72280167,-101.612465
BAJIO,QUERETARO,ESTACION CORRALEJO,349,RANCHO NUEVO DE LA CRUZ,GUANAJUATO,ABASOLO,RANCHO NUEVO DE LA CRUZ,NO,SI,NO,NO,SI,20.64933833,-101.5167117
BAJIO,QUERETARO,ESTACION CORRALEJO,300,SAN FRANCISCO DE HORTA,GUANAJUATO,ABASOLO,SAN FRANCISCO DE HORTA (EL GATO),NO,SI,NO,NO,SI,20.62208333,-101.53027
BAJIO,QUERETARO,ESTACION CORRALEJO,33,SAN TELMO DE ROA,GUANAJUATO,ABASOLO,SAN TELMO DE ROA,NO,SI,NO,NO,SI,20.46279333,-101.4850117
BAJIO,QUERETARO,ESTACION CORRALEJO,297,LA TRINIDAD,GUANAJUATO,ABASOLO,LA TRINIDAD,NO,SI,NO,NO,SI,20.58223333,-101.4879667
BAJIO,QUERETARO,ESTACION CORRALEJO,118,LOMA DE LA ESPERANZA,GUANAJUATO,ABASOLO,LOMA DE LA ESPERANZA,NO,SI,NO,NO,SI,20.66047167,-101.5552317
BAJIO,QUERETARO,ESTACION CORRALEJO,219,SAN JOSE DE GONZALEZ (LOS GONZALEZ),GUANAJUATO,ABASOLO,SAN JOSE DE GONZALEZ,NO,SI,NO,NO,SI,20.49844,-101.5243767
BAJIO,QUERETARO,ESTACION CORRALEJO,223,EJIDO DE TLANALAPA,GUANAJUATO,ABASOLO,EJIDO DE TLANALAPA (COLONIA DE LA ESPERANZA),NO,SI,NO,NO,SI,20.66044667,-101.5629833
BAJIO,QUERETARO,ESTACION CORRALEJO,286,EL TEPOCATE,GUANAJUATO,ABASOLO,EL TEPOCATE,NO,SI,NO,NO,SI,20.45747667,-101.5985833
BAJIO,QUERETARO,ESTACION CORRALEJO,324,COLONIA LOS ANGELES,GUANAJUATO,ABASOLO,COLONIA LOS ANGELES,NO,SI,NO,NO,SI,20.60490667,-101.5750133
BAJIO,QUERETARO,ESTACION CORRALEJO,91,CERRITO DE AGUA CALIENTE,GUANAJUATO,CUERAMARO,CERRITO DE AGUA CALIENTE,NO,SI,NO,NO,SI,20.63686333,-101.58425
BAJIO,QUERETARO,ESTACION CORRALEJO,134,EL PLATANAL,GUANAJUATO,CUERAMARO,PLATANAR,NO,SI,NO,NO,SI,20.60959833,-101.699735
BAJIO,QUERETARO,ESTACION CORRALEJO,361,PRESA DE URIBE,GUANAJUATO,CUERAMARO,LA PRESA DE URIBE,NO,SI,NO,NO,SI,20.61257833,-101.5791967
BAJIO,QUERETARO,ESTACION CORRALEJO,301,PUERTA DE LA RESERVA,GUANAJUATO,CUERAMARO,PUERTA DE LA RESERVA,SI,SI,NO,NO,SI,20.64814667,-101.6915017
BAJIO,QUERETARO,LANDA DE MATAMOROS,202,EL CAPULIN,SAN LUIS POTOSI,LAGUNILLAS,EL CAPULIN,NO,SI,NO,NO,SI,21.50190833,-99.562985
BAJIO,QUERETARO,LANDA DE MATAMOROS,211,EL LIMON,SAN LUIS POTOSI,LAGUNILLAS,EL LIMON,NO,SI,NO,NO,SI,21.444195,-99.51408667
BAJIO,QUERETARO,LANDA DE MATAMOROS,164,LAS NORIAS,SAN LUIS POTOSI,LAGUNILLAS,LAS NORIAS,NO,SI,NO,NO,SI,21.59457833,-99.67528
BAJIO,QUERETARO,LANDA DE MATAMOROS,207,LA REFORMA,SAN LUIS POTOSI,LAGUNILLAS,LA REFORMA,NO,SI,NO,NO,SI,21.537415,-99.58020833
BAJIO,QUERETARO,LANDA DE MATAMOROS,237,AHUACATLAN,SAN LUIS POTOSI,XILITLA,AHUACATLAN DE JESUS,NO,SI,SI,NO,SI,21.316625,-99.05585333
BAJIO,QUERETARO,LANDA DE MATAMOROS,242,OLLITA DEL PINO,SAN LUIS POTOSI,XILITLA,OLLITA DEL PINO,NO,SI,SI,NO,SI,21.37444,-99.062955
BAJIO,QUERETARO,LANDA DE MATAMOROS,240,PILATENO,SAN LUIS POTOSI,XILITLA,PILATENO,NO,SI,SI,NO,SI,21.333515,-98.96926
BAJIO,QUERETARO,LANDA DE MATAMOROS,235,PLAN DE JUAREZ,SAN LUIS POTOSI,XILITLA,PLAN DE JUAREZ,NO,SI,SI,NO,SI,21.36218167,-98.99033667
BAJIO,QUERETARO,LANDA DE MATAMOROS,233,POTRERILLOS,SAN LUIS POTOSI,XILITLA,POTRERILLOS,NO,SI,SI,NO,SI,21.30932167,-99.06796
BAJIO,QUERETARO,LANDA DE MATAMOROS,132,SOLEDAD DE ZARAGOZA,SAN LUIS POTOSI,XILITLA,SOLEDAD DE ZARAGOZA,NO,SI,SI,NO,SI,21.335705,-99.078305
BAJIO,QUERETARO,LANDA DE MATAMOROS,239,LA VICTORIA,SAN LUIS POTOSI,XILITLA,LA VICTORIA,NO,SI,SI,NO,SI,21.315275,-99.01838667
BAJIO,QUERETARO,LANDA DE MATAMOROS,118,ZACATIPA,SAN LUIS POTOSI,XILITLA,ZACATIPA,NO,SI,SI,NO,SI,21.36467,-99.05390667
BAJIO,QUERETARO,LANDA DE MATAMOROS,241,BUENAVISTA,SAN LUIS POTOSI,XILITLA,BUENAVISTA,NO,SI,SI,NO,SI,21.33799,-99.10339667
BAJIO,QUERETARO,LANDA DE MATAMOROS,246,EL RETEN,SAN LUIS POTOSI,XILITLA,EL RETEN,NO,SI,SI,NO,SI,21.29343167,-99.101315
BAJIO,QUERETARO,LANDA DE MATAMOROS,192,SAN ANTONIO XALCUAYO,SAN LUIS POTOSI,XILITLA,PUERTO TRES CRUCES (SAN ANTONIO XALCUAYO UNO),NO,SI,SI,NO,SI,21.37933333,-99.007235
BAJIO,QUERETARO,LANDA DE MATAMOROS,103,SANTA ANITA,SAN LUIS POTOSI,XILITLA,SANTA ANITA,SI,SI,SI,NO,SI,21.34022167,-99.06597333
CENTRO,JALISCO,COCULA,309,VALENCIA (JUANA CABRERA GUTIERREZ),JALISCO,ACATLAN DE JUAREZ,SAN PEDRO VALENCIA,NO,SI,NO,NO,SI,20.46926167,-103.6483567
CENTRO,JALISCO,COCULA,345,LOS AMIALES (JOHANNA ELIZABETH ORTIZ MEL,JALISCO,AMECA,LOS AMIALES,NO,SI,NO,NO,SI,20.47282,-103.9857867
CENTRO,JALISCO,COCULA,357,EL CABEZON (JOSEFINA CACIAN GARCIA),JALISCO,AMECA,EL CABEZON (EL LIMON),NO,SI,NO,NO,SI,20.496315,-103.9519083
CENTRO,JALISCO,COCULA,371,ELIAS OLIVERA RAMOS,JALISCO,AMECA,LA CORONILLA,NO,SI,NO,NO,SI,20.47656833,-104.0704417
CENTRO,JALISCO,COCULA,360,LA HUERTA DE SAN JAVIER (J JESUS SANTOS,JALISCO,AMECA,LA HUERTA DE SAN JAVIER,NO,SI,NO,NO,SI,20.48126833,-104.0086117
CENTRO,JALISCO,COCULA,316,JAYAMITLA (ISIS RAQUEL PAVIA MEZA),JALISCO,AMECA,JAYAMITLA (COLMENAR),NO,SI,NO,NO,SI,20.59034667,-104.1776083
CENTRO,JALISCO,COCULA,321,LAGUNILLAS,JALISCO,AMECA,LAGUNILLAS,NO,SI,NO,NO,SI,20.58040167,-104.2193933
CENTRO,JALISCO,COCULA,363,LOS MORILLOS,JALISCO,AMECA,LOS MORILLOS,NO,SI,NO,NO,SI,20.576215,-104.1534233
CENTRO,JALISCO,COCULA,324,LA PAREJA (LOURDES LOPEZ DIAZ),JALISCO,AMECA,LA PAREJA,NO,SI,NO,NO,SI,20.59663333,-104.2370683
CENTRO,JALISCO,COCULA,373,EL REALITO (ANA ROSA RODRIGUEZ VARGAS,JALISCO,AMECA,EL REALITO,NO,SI,NO,NO,SI,20.53724667,-104.1774767
CENTRO,JALISCO,COCULA,319,SAN MIGUEL (ANA  BERTHA ANDALON  QUINTER,JALISCO,AMECA,SAN MIGUEL,NO,SI,NO,NO,SI,20.54726667,-104.09234
CENTRO,JALISCO,COCULA,57,TEXCALAME (JAZMIN SOFIA MEDINILLA RUELAS,JALISCO,AMECA,EL TEXCALAME,NO,SI,NO,NO,SI,20.45581833,-104.07206
CENTRO,JALISCO,COCULA,374,LA VILLITA (MARIA MAGDALENA VAZQUEZ ROME,JALISCO,AMECA,LA VILLITA,NO,SI,NO,NO,SI,20.58632833,-104.17304
CENTRO,JALISCO,COCULA,237,LAS BLANQUITAS,JALISCO,ATEMAJAC DE BRIZUELA,TIERRA BLANCA,NO,SI,NO,NO,SI,20.20573,-103.81168
CENTRO,JALISCO,COCULA,334,LAS VARILLAS,JALISCO,ATEMAJAC DE BRIZUELA,LAS VARILLAS,NO,SI,NO,NO,SI,20.14831333,-103.6498217
CENTRO,JALISCO,COCULA,335,COFRADIA DE LA LUZ,JALISCO,COCULA,LA COFRADIA DE LA LUZ,NO,SI,NO,NO,SI,20.40607,-103.77011
CENTRO,JALISCO,COCULA,359,EL CHIVATILLO (EFRAIN SANCHEZ CORONA),JALISCO,COCULA,EL CHIVATILLO (SAN ISIDRO),NO,SI,NO,NO,SI,20.29724667,-103.789855
CENTRO,JALISCO,COCULA,326,LA ESTANZUELA,JALISCO,COCULA,LA ESTANZUELA,NO,SI,NO,NO,SI,20.480225,-103.8584417
CENTRO,JALISCO,COCULA,328,SAN NICOLAS (MARIA GUADALUPE ALVARADO R),JALISCO,COCULA,SAN NICOLAS (SAN NICOLAS ACUÑA),NO,SI,NO,NO,SI,20.46826833,-103.8177417
CENTRO,JALISCO,COCULA,7,SANTA TERESA,JALISCO,COCULA,SANTA TERESA,NO,SI,NO,NO,SI,0,0
CENTRO,JALISCO,COCULA,379,LA SAUCEDA OGUY ANAYENTZIN MOJICA FLETES,JALISCO,COCULA,LA SAUCEDA,NO,SI,NO,NO,SI,20.45094,-103.805508
CENTRO,JALISCO,COCULA,354,BARRIO EL PASO BLANCO (MARIA DE LA PAZ R,JALISCO,CHIQUILISTLAN,CHIQUILISTLAN,NO,SI,NO,NO,SI,20.08921333,-103.8586133
CENTRO,JALISCO,COCULA,384,BARRIO EL RANCHITO,JALISCO,CHIQUILISTLAN,CHIQUILISTLAN,NO,SI,NO,NO,SI,20.08147167,-103.86372
CENTRO,JALISCO,COCULA,172,H.AYTO. CHIQUILISTLAN (GRABIELA AGUILAR,JALISCO,CHIQUILISTLAN,CHIQUILISTLAN,NO,SI,NO,NO,SI,20.08629333,-103.86427
CENTRO,JALISCO,COCULA,342,BARRIO LA OCOTERA,JALISCO,CHIQUILISTLAN,CHIQUILISTLAN,NO,SI,NO,NO,SI,20.082865,-103.856105
CENTRO,JALISCO,COCULA,123,AGUA ONDA,JALISCO,CHIQUILISTLAN,AGUA HEDIONDA (SAN JOSE DE LA PEÑA),NO,SI,NO,NO,SI,20.08121167,-103.9307717
CENTRO,JALISCO,COCULA,262,EL COMAL,JALISCO,CHIQUILISTLAN,COMALA Y AGUA PUERCA,NO,SI,NO,NO,SI,20.05863667,-103.9302733
CENTRO,JALISCO,COCULA,124,JALPA,JALISCO,CHIQUILISTLAN,JALPA,NO,SI,NO,NO,SI,20.03528833,-103.9348567
